"","X.3","X.2","X","ID.x","Site.ID","Original.Genus","Original.Species","ACCEPTED.GENUS","ACCEPTED.SPECIES","SPECIES.ID","SAMPLE.ID","ID.y","Average.LA..m2.","SLA..m2.kg.","LMA..kg.m2.","LDMC..mg.g.","Cmass..g.kg.","Nmass..g.kg.","Pmass..g.kg.","Kmass..g.kg.","Narea..g.m2.","Parea..g.m2.","Karea..g.m2.","d13C.12C","d15N.14N","Site.Name","Latitude","Longitude","Elevation","Collection.month","Collection.year","Source","Sampling.strategy","References","Site.ID.1","Lat_grid","Lon_grid","Temp.Jan..C.","Temp.Feb...C.","Temp.Mar...C.","Temp.April...C.","Temp.May...C.","Temp.June...C.","Temp.July...C.","Temp.Aug...C.","Temp.Sept...C.","Temp.Oct...C.","Temp.Nov...C.","Temp.Dec...C.","Prec.Jan..mm.","Prec.Feb..mm.","Prec.Mar..mm.","Prec.Apr..mm.","Prec.May..mm.","Prec.June...mm.","Prec.July...mm.","Prec.Aug...mm.","Prec.Sept...mm.","Prec.Oct...mm.","Prec.Nov..mm.","Prec.Dec...mm.","Sun.Jan....","Sun.Feb....","Sun.Mar....","Sun.Apr....","Sun.May....","Sun.June....","Sun.July....","Sun.Aug....","Sun.Sep....","Sun.Oct....","Sun.Nov....","Sun.Dec....","MTCO...C.","MAT...C.","MI..unitless.","alpha..unitless.","GDD0..C.days.","mGDD0...C.","PAR0..mol.photon.m.2.","mPAR0..mol.photon.m.2.","Prec.Timing..month.from.Jan1st.","Prec.Seasonality..unitless.","MMP..mm.","MAP..mm.","tg_1987_2006","vpd_1987_2006","fapar_1987_2006","ppfd_1987_2006","sm_1987_2006","pet","AI","pr_mean_1987_2006","pr_annual_mm","RZwc","Sand","pH","life.form","species","X.1","Site","sum_AGB","AGB_g.m.2","AGB_gC.m.2","AGB_MgC.ha","BGB.herb_g.m.2","BGBherb_gC.m.2","BGB.tree_g.m.2","BGB.tree_gC.m.2","BGB_gC.m.2","BGB_MgC.ha","Totalherb._gDM.m3","Total.herb_gC.m3","total.biomass_g.m.2","total.biomass_gC.m.2","total.biomass_MgC.ha","R_S","GPP","prelnR_S","preR_S","preRMF","prebelow","Tmean","sitegroup","heightT","lnheightT","SLA","lnSLA","SRL","lnSRL","RRD","lnRRD","thickness","lnthickness","LDMC","lnLDMC","pred_lnRSnew","pred_RS_new","mean_pretreebiomass_gCm2","pre_totalbiomass","preRMF_new","prebelow_new","preAGB_new"
"199",199,6.44,199,199,6,"Ulmus","davidiana var japonica","Ulmus","davidiana var. japonica","SP1252",199,190,0.002668,17.9595828,0.055899566,352.1036645,483.278,15.70466601,4.257381931,11.66251343,0.874444924,0.237053498,0.649375521,-29.863,-2.811,"NECTS06",43.11755,130.9981167,244,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",6,43.115,130.995,-12.37,-9.02,-1.93,6.37,12.22,15.44,19.36,21.05,14.72,6.85,-1.96,-9.08,4.9,9.25,12.72,36.63,53.52,98.87,112.88,117.37,69.96,28.44,14.52,9.9,69.68,65.71,66.26,56.4,51.63,39.07,36.24,43.68,54.95,64.54,62.67,60.88,-12.37,5.138,0.811,0.858,2890.668,12.514,7297.436,31.591,6.549139,0.571122,47.413,568.96,8.53241945360572,449.987312240311,0.420818600110461,28.6513631816084,0.69508965,922.925750587864,1.62212765499835,62.9138322307972,754.965986769566,233.039759886584,32.985,7,"tree","woody",6,6,5444872.066,54448.72066,25590.89871,255.9089871,2.03,0.9541,9357.805767,4398.16871,4399.12281,43.9912281,2692.37,1223.81,63808.55643,29990.02152,299.9002152,0.171901849163311,1.82062356968669,-1.48118922112503,0.22736713774009,0.185247861661616,5555.58735776585,5.68347535622209,"treesite",1.5651786787124,0.447999989176241,21.5447011919832,3.07012990195251,1994.5548143357,7.59817615371322,0.480526377125802,-0.732873156915515,0.18457805126914,-1.68968286284948,0.105366403481788,-2.25031144623197,-1.47033877208581,0.22984760604291,6565.23434966313,6565.23434966313,0.186891127740985,5604.86894284921,24385.1525771508
"200",200,6.45,200,200,6,"unidentified annual forb","","unidentified annual forb","","SP1260",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS06",43.11755,130.9981167,244,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",6,43.115,130.995,-12.37,-9.02,-1.93,6.37,12.22,15.44,19.36,21.05,14.72,6.85,-1.96,-9.08,4.9,9.25,12.72,36.63,53.52,98.87,112.88,117.37,69.96,28.44,14.52,9.9,69.68,65.71,66.26,56.4,51.63,39.07,36.24,43.68,54.95,64.54,62.67,60.88,-12.37,5.138,0.811,0.858,2890.668,12.514,7297.436,31.591,6.549139,0.571122,47.413,568.96,8.53241945360572,449.987312240311,0.420818600110461,28.6513631816084,0.6961479,923.63721460353,1.62337811903039,62.9138322307972,754.965986769566,233.039759886584,32.985,7,"forb","non-woody",6,6,5444872.066,54448.72066,25590.89871,255.9089871,2.03,0.9541,9357.805767,4398.16871,4399.12281,43.9912281,2692.37,1223.81,63808.55643,29990.02152,299.9002152,0.171901849163311,1.82062356968669,-1.49840960823875,0.223485306853156,0.182662844908181,5478.06264970076,5.68347535622209,"treesite",1.5651786787124,0.447999989176241,21.5447011919832,3.07012990195251,1994.5548143357,7.59817615371322,0.480526377125802,-0.732873156915515,0.18457805126914,-1.68968286284948,0.105366403481788,-2.25031144623197,-1.59414549953485,0.203081988034602,6565.23434966313,6565.23434966313,0.168801453312724,5062.35921745588,24927.6623025441
"201",201,6.46,201,201,6,"Viburnum","sargentii","Viburnum","sargentii","SP1291",201,191,0.005336,30.21061041,0.033348854,264.7702685,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS06",43.11755,130.9981167,244,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",6,43.115,130.995,-12.37,-9.02,-1.93,6.37,12.22,15.44,19.36,21.05,14.72,6.85,-1.96,-9.08,4.9,9.25,12.72,36.63,53.52,98.87,112.88,117.37,69.96,28.44,14.52,9.9,69.68,65.71,66.26,56.4,51.63,39.07,36.24,43.68,54.95,64.54,62.67,60.88,-12.37,5.138,0.811,0.858,2890.668,12.514,7297.436,31.591,6.549139,0.571122,47.413,568.96,8.53241945360572,449.987312240311,0.420818600110461,28.6513631816084,0.694648916666667,923.143040266765,1.6225095617737,62.9138322307972,754.965986769566,233.039759886584,32.985,7,"low to high shrub","woody",6,6,5444872.066,54448.72066,25590.89871,255.9089871,2.03,0.9541,9357.805767,4398.16871,4399.12281,43.9912281,2692.37,1223.81,63808.55643,29990.02152,299.9002152,0.171901849163311,1.82062356968669,-1.48146438342972,0.227304583481139,0.185206334711478,5554.34196363755,5.68347535622209,"treesite",1.5651786787124,0.447999989176241,21.5447011919832,3.07012990195251,1994.5548143357,7.59817615371322,0.480526377125802,-0.732873156915515,0.18457805126914,-1.68968286284948,0.105366403481788,-2.25031144623197,-1.47110020774385,0.229672658493859,6565.23434966313,6565.23434966313,0.186775445406072,5601.39962713569,24388.6218928643
"202",202,6.47,202,202,6,"Vicia","unijuga","Vicia","unijuga","SP1294",202,192,0.0023345,34.40256841,0.029149809,247.3742924,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS06",43.11755,130.9981167,244,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",6,43.115,130.995,-12.37,-9.02,-1.93,6.37,12.22,15.44,19.36,21.05,14.72,6.85,-1.96,-9.08,4.9,9.25,12.72,36.63,53.52,98.87,112.88,117.37,69.96,28.44,14.52,9.9,69.68,65.71,66.26,56.4,51.63,39.07,36.24,43.68,54.95,64.54,62.67,60.88,-12.37,5.138,0.811,0.858,2890.668,12.514,7297.436,31.591,6.549139,0.571122,47.413,568.96,8.53241945360572,449.987312240311,0.420818600110461,28.6513631816084,0.697303716666667,923.404267332592,1.622968692584,62.9138322307972,754.965986769566,233.039759886584,32.985,7,"forb","non-woody",6,6,5444872.066,54448.72066,25590.89871,255.9089871,2.03,0.9541,9357.805767,4398.16871,4399.12281,43.9912281,2692.37,1223.81,63808.55643,29990.02152,299.9002152,0.171901849163311,1.82062356968669,-1.49811477346892,0.22355120780663,0.182706867011618,5479.38287353019,5.68347535622209,"treesite",1.5651786787124,0.447999989176241,21.5447011919832,3.07012990195251,1994.5548143357,7.59817615371322,0.480526377125802,-0.732873156915515,0.18457805126914,-1.68968286284948,0.105366403481788,-2.25031144623197,-1.59418714655055,0.203073530451978,6565.23434966313,6565.23434966313,0.168795610003726,5062.18397649327,24927.8375435067
"203",203,6.48,203,203,6,"Vitis","amurensis","Vitis","amurensis","SP1307",203,193,0.012006,47.41438138,0.021615234,194.3295742,413.672,29.49488286,4.604045845,41.03498467,0.622066175,0.097102308,0.865454393,-31.949,-1.591,"NECTS06",43.11755,130.9981167,244,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",6,43.115,130.995,-12.37,-9.02,-1.93,6.37,12.22,15.44,19.36,21.05,14.72,6.85,-1.96,-9.08,4.9,9.25,12.72,36.63,53.52,98.87,112.88,117.37,69.96,28.44,14.52,9.9,69.68,65.71,66.26,56.4,51.63,39.07,36.24,43.68,54.95,64.54,62.67,60.88,-12.37,5.138,0.811,0.858,2890.668,12.514,7297.436,31.591,6.549139,0.571122,47.413,568.96,8.53241945360572,449.987312240311,0.420818600110461,28.6513631816084,0.696742683333333,923.434826558652,1.62302240325972,62.9138322307972,754.965986769566,233.039759886584,32.985,7,"climber","non-woody",6,6,5444872.066,54448.72066,25590.89871,255.9089871,2.03,0.9541,9357.805767,4398.16871,4399.12281,43.9912281,2692.37,1223.81,63808.55643,29990.02152,299.9002152,0.171901849163311,1.82062356968669,-1.49815345565507,0.223542560524445,0.182701090862445,5479.20964669219,5.68347535622209,"treesite",1.5651786787124,0.447999989176241,21.5447011919832,3.07012990195251,1994.5548143357,7.59817615371322,0.480526377125802,-0.732873156915515,0.18457805126914,-1.68968286284948,0.105366403481788,-2.25031144623197,-1.59418168248125,0.203074640062852,6565.23434966313,6565.23434966313,0.168796376633991,5062.20696775141,24927.8145522486
"204",204,7,204,204,7,"Adenophora","tetraphylla","Adenophora","tetraphylla","SP41",204,194,0.0012006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS07",43.38531667,129.66985,224,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",7,43.385,129.665,-15.37,-9.94,-2,6.93,13.2,17.39,21.02,20.82,14.19,6.44,-3.3,-11.92,5.04,6.49,10.48,29.27,54.15,89.35,119.62,119.63,71.01,26.7,13.84,9.15,60.51,64.62,63.13,55.31,51.82,43,38.88,44.51,53.91,61.53,58.04,56.54,-15.37,4.788,0.785,0.828,3000.593,13.103,7302.299,31.888,6.629564,0.597991,46.227,554.73,8.57121954518057,466.719629693408,0.39456893445791,28.8959979602545,0.618928683333333,927.767557436402,1.67246688918285,46.715449842284,560.585398107408,151.545511608166,31.925,5.92898714250248,"forb","non-woody",7,7,2578509.804,25785.09804,12118.99608,121.1899608,4.714,2.21558,7186.650399,3377.725688,3379.941268,33.79941268,6252.14,2841.88,32976.46244,15498.93735,154.9893735,0.278896143351174,1.71940287078662,-1.53820171590812,0.214766966394706,0.17679684444508,2740.16321573198,5.45898437574632,"treesite",1.52115759266165,0.419471619127275,21.6065794295387,3.07299787152736,1815.24450076326,7.50397544879055,0.464465409420441,-0.766868191917858,0.18331834408831,-1.69653105228453,0.106866223063458,-2.23617747848037,-1.4093202718346,0.244309290632977,5042.21697222867,5042.21697222867,0.196341289478516,3043.08134484574,12455.8560051543
"205",205,7.1,205,205,7,"Aegopodium","alpestre","Aegopodium","alpestre","SP45",205,195,0.0024012,40.85314563,0.02459581,200.1666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS07",43.38531667,129.66985,224,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",7,43.385,129.665,-15.37,-9.94,-2,6.93,13.2,17.39,21.02,20.82,14.19,6.44,-3.3,-11.92,5.04,6.49,10.48,29.27,54.15,89.35,119.62,119.63,71.01,26.7,13.84,9.15,60.51,64.62,63.13,55.31,51.82,43,38.88,44.51,53.91,61.53,58.04,56.54,-15.37,4.788,0.785,0.828,3000.593,13.103,7302.299,31.888,6.629564,0.597991,46.227,554.73,8.57121954518057,466.719629693408,0.39456893445791,28.8959979602545,0.620256875,927.900475854158,1.6727064983941,46.715449842284,560.585398107408,151.545511608166,31.925,5.92898714250248,"forb","non-woody",7,7,2578509.804,25785.09804,12118.99608,121.1899608,4.714,2.21558,7186.650399,3377.725688,3379.941268,33.79941268,6252.14,2841.88,32976.46244,15498.93735,154.9893735,0.278896143351174,1.71940287078662,-1.53837118444362,0.214730573235271,0.176772181392755,2739.78096462915,5.45898437574632,"treesite",1.52115759266165,0.419471619127275,21.6065794295387,3.07299787152736,1815.24450076326,7.50397544879055,0.464465409420441,-0.766868191917858,0.18331834408831,-1.69653105228453,0.106866223063458,-2.23617747848037,-1.40929661875008,0.24431506936962,5042.21697222867,5042.21697222867,0.196345021758349,3043.13919121704,12455.798158783
"206",206,7.2,206,206,7,"Agrimonia","pilosa","Agrimonia","pilosa","SP47",206,196,0.0004669,33.36985479,0.030370424,228.5185185,422.891,22.75853896,2.617415406,23.2498653,0.68200893,0.078436524,0.696732588,-33.121,-2.597,"NECTS07",43.38531667,129.66985,224,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",7,43.385,129.665,-15.37,-9.94,-2,6.93,13.2,17.39,21.02,20.82,14.19,6.44,-3.3,-11.92,5.04,6.49,10.48,29.27,54.15,89.35,119.62,119.63,71.01,26.7,13.84,9.15,60.51,64.62,63.13,55.31,51.82,43,38.88,44.51,53.91,61.53,58.04,56.54,-15.37,4.788,0.785,0.828,3000.593,13.103,7302.299,31.888,6.629564,0.597991,46.227,554.73,8.57121954518057,466.719629693408,0.39456893445791,28.8959979602545,0.620131033333333,927.678856492916,1.6723069898742,46.715449842284,560.585398107408,151.545511608166,31.925,5.92898714250248,"forb","non-woody",7,7,2578509.804,25785.09804,12118.99608,121.1899608,4.714,2.21558,7186.650399,3377.725688,3379.941268,33.79941268,6252.14,2841.88,32976.46244,15498.93735,154.9893735,0.278896143351174,1.71940287078662,-1.53808861033033,0.214791259110326,0.176813306400996,2740.41835855539,5.45898437574632,"treesite",1.52115759266165,0.419471619127275,21.6065794295387,3.07299787152736,1815.24450076326,7.50397544879055,0.464465409420441,-0.766868191917858,0.18331834408831,-1.69653105228453,0.106866223063458,-2.23617747848037,-1.40933605822105,0.244305433902545,5042.21697222867,5042.21697222867,0.196338798534637,3043.0427378626,12455.8946121374
"207",207,7.3,207,207,7,"Artemisia","keiskeana","Artemisia","keiskeana","SP147",207,197,0.0032016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS07",43.38531667,129.66985,224,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",7,43.385,129.665,-15.37,-9.94,-2,6.93,13.2,17.39,21.02,20.82,14.19,6.44,-3.3,-11.92,5.04,6.49,10.48,29.27,54.15,89.35,119.62,119.63,71.01,26.7,13.84,9.15,60.51,64.62,63.13,55.31,51.82,43,38.88,44.51,53.91,61.53,58.04,56.54,-15.37,4.788,0.785,0.828,3000.593,13.103,7302.299,31.888,6.629564,0.597991,46.227,554.73,8.57121954518057,466.719629693408,0.39456893445791,28.8959979602545,0.623123033333333,927.963225260659,1.6728196154177,46.715449842284,560.585398107408,151.545511608166,31.925,5.92898714250248,"forb","non-woody",7,7,2578509.804,25785.09804,12118.99608,121.1899608,4.714,2.21558,7186.650399,3377.725688,3379.941268,33.79941268,6252.14,2841.88,32976.46244,15498.93735,154.9893735,0.278896143351174,1.71940287078662,-1.5384511803465,0.214713396356238,0.176760540387808,2739.60054142278,5.45898437574632,"treesite",1.52115759266165,0.419471619127275,21.6065794295387,3.07299787152736,1815.24450076326,7.50397544879055,0.464465409420441,-0.766868191917858,0.18331834408831,-1.69653105228453,0.106866223063458,-2.23617747848037,-1.4092854535515,0.244317797211114,5042.21697222867,5042.21697222867,0.196346783561806,3043.16649729845,12455.7708527016
"208",208,7.4,208,208,7,"Aster","scaber","Aster","scaber","SP169",208,198,0.0018676,31.82290121,0.031776794,218.3030303,454.319,19.06865123,2.149510803,24.35309749,0.59921159,0.067546035,0.765269556,-32.355,-4.29,"NECTS07",43.38531667,129.66985,224,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",7,43.385,129.665,-15.37,-9.94,-2,6.93,13.2,17.39,21.02,20.82,14.19,6.44,-3.3,-11.92,5.04,6.49,10.48,29.27,54.15,89.35,119.62,119.63,71.01,26.7,13.84,9.15,60.51,64.62,63.13,55.31,51.82,43,38.88,44.51,53.91,61.53,58.04,56.54,-15.37,4.788,0.785,0.828,3000.593,13.103,7302.299,31.888,6.629564,0.597991,46.227,554.73,8.57121954518057,466.719629693408,0.39456893445791,28.8959979602545,0.619904283333333,927.874228036763,1.67265918201064,46.715449842284,560.585398107408,151.545511608166,31.925,5.92898714250248,"forb","non-woody",7,7,2578509.804,25785.09804,12118.99608,121.1899608,4.714,2.21558,7186.650399,3377.725688,3379.941268,33.79941268,6252.14,2841.88,32976.46244,15498.93735,154.9893735,0.278896143351174,1.71940287078662,-1.53833772088335,0.214737759004981,0.17677705118912,2739.85644129792,5.45898437574632,"treesite",1.52115759266165,0.419471619127275,21.6065794295387,3.07299787152736,1815.24450076326,7.50397544879055,0.464465409420441,-0.766868191917858,0.18331834408831,-1.69653105228453,0.106866223063458,-2.23617747848037,-1.40930128933048,0.244313928279111,5042.21697222867,5042.21697222867,0.196344284771447,3043.12776870321,12455.8095812968
"209",209,7.5,209,209,7,"Astilbe","chinensis","Astilbe","chinensis","SP173",209,199,0.0008004,39.018819,0.02564903,199.5833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS07",43.38531667,129.66985,224,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",7,43.385,129.665,-15.37,-9.94,-2,6.93,13.2,17.39,21.02,20.82,14.19,6.44,-3.3,-11.92,5.04,6.49,10.48,29.27,54.15,89.35,119.62,119.63,71.01,26.7,13.84,9.15,60.51,64.62,63.13,55.31,51.82,43,38.88,44.51,53.91,61.53,58.04,56.54,-15.37,4.788,0.785,0.828,3000.593,13.103,7302.299,31.888,6.629564,0.597991,46.227,554.73,8.57121954518057,466.719629693408,0.39456893445791,28.8959979602545,0.61985575,927.829919169724,1.67257930735623,46.715449842284,560.585398107408,151.545511608166,31.925,5.92898714250248,"forb","non-woody",7,7,2578509.804,25785.09804,12118.99608,121.1899608,4.714,2.21558,7186.650399,3377.725688,3379.941268,33.79941268,6252.14,2841.88,32976.46244,15498.93735,154.9893735,0.278896143351174,1.71940287078662,-1.53828122899313,0.214749890289544,0.176785272430325,2739.98386180028,5.45898437574632,"treesite",1.52115759266165,0.419471619127275,21.6065794295387,3.07299787152736,1815.24450076326,7.50397544879055,0.464465409420441,-0.766868191917858,0.18331834408831,-1.69653105228453,0.106866223063458,-2.23617747848037,-1.40930917402394,0.244312001946272,5042.21697222867,5042.21697222867,0.196343040623361,3043.10848572997,12455.82886427
"210",210,7.6,210,210,7,"Atractylodes","japonica","Atractylodes","japonica","SP186",210,200,0.006003,39.27102955,0.025627257,173.0555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS07",43.38531667,129.66985,224,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",7,43.385,129.665,-15.37,-9.94,-2,6.93,13.2,17.39,21.02,20.82,14.19,6.44,-3.3,-11.92,5.04,6.49,10.48,29.27,54.15,89.35,119.62,119.63,71.01,26.7,13.84,9.15,60.51,64.62,63.13,55.31,51.82,43,38.88,44.51,53.91,61.53,58.04,56.54,-15.37,4.788,0.785,0.828,3000.593,13.103,7302.299,31.888,6.629564,0.597991,46.227,554.73,8.57121954518057,466.719629693408,0.39456893445791,28.8959979602545,0.623936575,928.227277388415,1.67329561658539,46.715449842284,560.585398107408,151.545511608166,31.925,5.92898714250248,"forb","non-woody",7,7,2578509.804,25785.09804,12118.99608,121.1899608,4.714,2.21558,7186.650399,3377.725688,3379.941268,33.79941268,6252.14,2841.88,32976.46244,15498.93735,154.9893735,0.278896143351174,1.71940287078662,-1.53878774718818,0.214641143106266,0.176711569770601,2738.84154889471,5.45898437574632,"treesite",1.52115759266165,0.419471619127275,21.6065794295387,3.07299787152736,1815.24450076326,7.50397544879055,0.464465409420441,-0.766868191917858,0.18331834408831,-1.69653105228453,0.106866223063458,-2.23617747848037,-1.40923847820041,0.244329274394985,5042.21697222867,5042.21697222867,0.196354196130106,3043.28138423012,12455.6559657699
"211",211,7.7,211,211,7,"Betula","utilis","Betula","utilis","SP215",211,201,0.0023345,28.90839425,0.035206039,266,474.598,23.9598888,2.209503491,10.62098539,0.828821158,0.076431208,0.36740143,-29.465,-3.068,"NECTS07",43.38531667,129.66985,224,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",7,43.385,129.665,-15.37,-9.94,-2,6.93,13.2,17.39,21.02,20.82,14.19,6.44,-3.3,-11.92,5.04,6.49,10.48,29.27,54.15,89.35,119.62,119.63,71.01,26.7,13.84,9.15,60.51,64.62,63.13,55.31,51.82,43,38.88,44.51,53.91,61.53,58.04,56.54,-15.37,4.788,0.785,0.828,3000.593,13.103,7302.299,31.888,6.629564,0.597991,46.227,554.73,8.57121954518057,466.719629693408,0.39456893445791,28.8959979602545,0.618346125,927.835450309652,1.67258927822482,46.715449842284,560.585398107408,151.545511608166,31.925,5.92898714250248,"tree","woody",7,7,2578509.804,25785.09804,12118.99608,121.1899608,4.714,2.21558,7186.650399,3377.725688,3379.941268,33.79941268,6252.14,2841.88,32976.46244,15498.93735,154.9893735,0.278896143351174,1.71940287078662,-1.52196860725497,0.218281752666463,0.179171814884946,2776.97273378757,5.45898437574632,"treesite",1.52115759266165,0.419471619127275,21.6065794295387,3.07299787152736,1815.24450076326,7.50397544879055,0.464465409420441,-0.766868191917858,0.18331834408831,-1.69653105228453,0.106866223063458,-2.23617747848037,-1.66406824858571,0.189367018794586,5042.21697222867,5042.21697222867,0.159216638600344,2467.68870674432,13031.2486432557
"212",212,7.8,212,212,7,"Bupleurum","longiradiatum","Bupleurum","longiradiatum","SP234",212,202,0.0016008,28.4447205,0.035538327,259.2962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS07",43.38531667,129.66985,224,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",7,43.385,129.665,-15.37,-9.94,-2,6.93,13.2,17.39,21.02,20.82,14.19,6.44,-3.3,-11.92,5.04,6.49,10.48,29.27,54.15,89.35,119.62,119.63,71.01,26.7,13.84,9.15,60.51,64.62,63.13,55.31,51.82,43,38.88,44.51,53.91,61.53,58.04,56.54,-15.37,4.788,0.785,0.828,3000.593,13.103,7302.299,31.888,6.629564,0.597991,46.227,554.73,8.57121954518057,466.719629693408,0.39456893445791,28.8959979602545,0.620676066666667,927.921041914585,1.67274357239483,46.715449842284,560.585398107408,151.545511608166,31.925,5.92898714250248,"forb","non-woody",7,7,2578509.804,25785.09804,12118.99608,121.1899608,4.714,2.21558,7186.650399,3377.725688,3379.941268,33.79941268,6252.14,2841.88,32976.46244,15498.93735,154.9893735,0.278896143351174,1.71940287078662,-1.53839740362336,0.214724943249582,0.176768365911017,2739.72182871673,5.45898437574632,"treesite",1.52115759266165,0.419471619127275,21.6065794295387,3.07299787152736,1815.24450076326,7.50397544879055,0.464465409420441,-0.766868191917858,0.18331834408831,-1.69653105228453,0.106866223063458,-2.23617747848037,-1.40929295928331,0.244315963434134,5042.21697222867,5042.21697222867,0.196345599199625,3043.14814094321,12455.7892090568
"213",213,7.9,213,213,7,"Carex","sp","Carex","sp.","SP280",213,203,NA,32.65667012,0.030913602,245.3333333,473.82,11.52979326,1.182508014,20.25043778,0.353060897,0.036210306,0.620101122,-30.879,-2.588,"NECTS07",43.38531667,129.66985,224,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",7,43.385,129.665,-15.37,-9.94,-2,6.93,13.2,17.39,21.02,20.82,14.19,6.44,-3.3,-11.92,5.04,6.49,10.48,29.27,54.15,89.35,119.62,119.63,71.01,26.7,13.84,9.15,60.51,64.62,63.13,55.31,51.82,43,38.88,44.51,53.91,61.53,58.04,56.54,-15.37,4.788,0.785,0.828,3000.593,13.103,7302.299,31.888,6.629564,0.597991,46.227,554.73,8.57121954518057,466.719629693408,0.39456893445791,28.8959979602545,0.6206406,927.804413665419,1.67253332912483,46.715449842284,560.585398107408,151.545511608166,31.925,5.92898714250248,"graminoid","non-woody",7,7,2578509.804,25785.09804,12118.99608,121.1899608,4.714,2.21558,7186.650399,3377.725688,3379.941268,33.79941268,6252.14,2841.88,32976.46244,15498.93735,154.9893735,0.278896143351174,1.71940287078662,-1.53824870935419,0.214756873991992,0.176790005135964,2740.05721370849,5.45898437574632,"treesite",1.52115759266165,0.419471619127275,21.6065794295387,3.07299787152736,1815.24450076326,7.50397544879055,0.464465409420441,-0.766868191917858,0.18331834408831,-1.69653105228453,0.106866223063458,-2.23617747848037,-1.40931371285922,0.244310893056855,5042.21697222867,5042.21697222867,0.196342324430404,3043.09738550021,12455.8399644998
"214",214,7.1,214,214,7,"Caulophyllum","robustum","Caulophyllum","robustum","SP302",214,204,0.0018009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS07",43.38531667,129.66985,224,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",7,43.385,129.665,-15.37,-9.94,-2,6.93,13.2,17.39,21.02,20.82,14.19,6.44,-3.3,-11.92,5.04,6.49,10.48,29.27,54.15,89.35,119.62,119.63,71.01,26.7,13.84,9.15,60.51,64.62,63.13,55.31,51.82,43,38.88,44.51,53.91,61.53,58.04,56.54,-15.37,4.788,0.785,0.828,3000.593,13.103,7302.299,31.888,6.629564,0.597991,46.227,554.73,8.57121954518057,466.719629693408,0.39456893445791,28.8959979602545,0.623689625,928.115561402936,1.67309422854891,46.715449842284,560.585398107408,151.545511608166,31.925,5.92898714250248,"forb","non-woody",7,7,2578509.804,25785.09804,12118.99608,121.1899608,4.714,2.21558,7186.650399,3377.725688,3379.941268,33.79941268,6252.14,2841.88,32976.46244,15498.93735,154.9893735,0.278896143351174,1.71940287078662,-1.53864536314088,0.214671706756775,0.176732285409,2739.1626192764,5.45898437574632,"treesite",1.52115759266165,0.419471619127275,21.6065794295387,3.07299787152736,1815.24450076326,7.50397544879055,0.464465409420441,-0.766868191917858,0.18331834408831,-1.69653105228453,0.106866223063458,-2.23617747848037,-1.40925835104522,0.244324418925481,5042.21697222867,5042.21697222867,0.196351060229505,3043.23278110317,12455.7045688968
