"","Site_ID","MAP_mm","vcmax_Constant","vcmax_Alienor","vcmax_Own","Obs_vcmax","vcmax25_Constant","vcmax25_Alienor","vcmax25_Own"
"31",2,380.18,30.0096802766572,29.9998113805896,NA,31.2326084458009,125.209686565231,125.168510472318,NA
"32",2,380.18,30.0096802766572,29.9979456513529,NA,31.2326084458009,125.209686565231,125.160726071725,NA
"33",2,380.18,30.0096802766572,29.9970927144232,NA,31.2326084458009,125.209686565231,125.157167354516,NA
"34",2,380.18,30.0096802766572,30.0011064708547,NA,31.2326084458009,125.209686565231,125.173913990271,NA
"35",2,380.18,30.0096802766572,29.9969970169684,NA,31.2326084458009,125.209686565231,125.156768075076,NA
"36",2,380.18,30.0096802766572,29.9990161110489,NA,31.2326084458009,125.209686565231,125.165192361328,NA
"37",2,380.18,30.0096802766572,29.9943641966023,NA,31.2326084458009,125.209686565231,125.145783132558,NA
"38",2,380.18,30.0096802766572,29.9977769097593,NA,31.2326084458009,125.209686565231,125.160022029501,NA
"39",2,380.18,30.0096802766572,29.9874882434023,NA,31.2326084458009,125.209686565231,125.117094524846,NA
"40",2,380.18,30.0096802766572,29.9946188635678,30.5526376791561,31.2326084458009,125.209686565231,125.146845682063,127.475073119117
"41",2,380.18,30.0096802766572,29.9972100205141,30.7036812551252,31.2326084458009,125.209686565231,125.157656791882,128.105273728735
"42",2,380.18,30.0096802766572,30.0004363402057,30.8439605989119,31.2326084458009,125.209686565231,125.17111799752,128.69056262569
"43",2,380.18,30.0096802766572,29.9993595176415,NA,31.2326084458009,125.209686565231,125.166625160059,NA
"44",2,380.18,30.0096802766572,30.0050216560908,NA,31.2326084458009,125.209686565231,125.190249356451,NA
"45",2,380.18,30.0096802766572,29.9992798091664,NA,31.2326084458009,125.209686565231,125.166292591598,NA
"46",2,380.18,30.0096802766572,30.0014333136313,NA,31.2326084458009,125.209686565231,125.175277679629,NA
"47",2,380.18,30.0096802766572,30.0065226539149,NA,31.2326084458009,125.209686565231,125.196511984555,NA
"48",2,380.18,30.0096802766572,30.0007895404415,NA,31.2326084458009,125.209686565231,125.172591658366,NA
"49",2,380.18,30.0096802766572,29.9948645426123,28.5647111236066,31.2326084458009,125.209686565231,125.147870731177,119.180827441043
"50",2,380.18,30.0096802766572,30.0006922065108,NA,31.2326084458009,125.209686565231,125.172185551042,NA
"51",2,380.18,30.0096802766572,30.0002418190013,31.8275612087552,31.2326084458009,125.209686565231,125.17030639477,132.79444920257
"52",2,380.18,30.0096802766572,29.9969713332514,31.1787416837578,31.2326084458009,125.209686565231,125.156660914649,130.087373065358
"53",2,380.18,30.0096802766572,29.9997451378712,NA,31.2326084458009,125.209686565231,125.168234087167,NA
"54",2,380.18,30.0096802766572,29.998557027192,NA,31.2326084458009,125.209686565231,125.1632769212,NA
"55",2,380.18,30.0096802766572,29.9944471339497,NA,31.2326084458009,125.209686565231,125.146129172875,NA
"56",2,380.18,30.0096802766572,30.0027955076614,NA,31.2326084458009,125.209686565231,125.180961175287,NA
"57",2,380.18,30.0096802766572,30.0000996503182,NA,31.2326084458009,125.209686565231,125.169713222964,NA
"58",2,380.18,30.0096802766572,30.0023617668055,NA,31.2326084458009,125.209686565231,125.179151474013,NA
"59",2,380.18,30.0096802766572,30.0057213752149,NA,31.2326084458009,125.209686565231,125.19316880149,NA
"60",2,380.18,30.0096802766572,29.9986684037532,NA,31.2326084458009,125.209686565231,125.16374161873,NA
"61",2,380.18,30.0096802766572,29.9991058345593,NA,31.2326084458009,125.209686565231,125.16556671562,NA
"62",2,380.18,30.0096802766572,29.9923960338517,NA,31.2326084458009,125.209686565231,125.1375713476,NA
"63",3,555.22,23.4262057643925,23.214456118282,22.9132649521568,20.520660073672,96.6322613791614,95.7588016582108,94.5163988643987
"64",3,555.22,23.4262057643925,23.2156874706948,NA,20.520660073672,96.6322613791614,95.7638809428974,NA
"65",3,555.22,23.4262057643925,23.2151221786027,23.5332707181473,20.520660073672,96.6322613791614,95.7615491332247,97.0739004862296
"66",3,555.22,23.4262057643925,23.2141875487559,22.6919767103733,20.520660073672,96.6322613791614,95.757693818516,93.603592777266
"67",3,555.22,23.4262057643925,23.215218087362,NA,20.520660073672,96.6322613791614,95.7619447534285,NA
"68",3,555.22,23.4262057643925,23.2146242027267,22.9228088903936,20.520660073672,96.6322613791614,95.759495000537,94.5557672684653
"69",3,555.22,23.4262057643925,23.2144072384038,NA,20.520660073672,96.6322613791614,95.7586000304607,NA
"70",3,555.22,23.4262057643925,23.2144766184005,22.5997787855496,20.520660073672,96.6322613791614,95.7588862204671,93.2232796330982
"71",3,555.22,23.4262057643925,23.215115397875,22.410069319045,20.520660073672,96.6322613791614,95.7615211629653,92.440734865168
"72",3,555.22,23.4262057643925,23.2138413761043,NA,20.520660073672,96.6322613791614,95.7562658687026,NA
"73",3,555.22,23.4262057643925,23.2149388415872,23.2753322265704,20.520660073672,96.6322613791614,95.7607928745894,96.0099134288082
"74",3,555.22,23.4262057643925,23.2150016964356,22.4962868141062,20.520660073672,96.6322613791614,95.7610521485919,92.7963789503438
"75",3,555.22,23.4262057643925,23.215320306023,22.9457233278996,20.520660073672,96.6322613791614,95.762366401751,94.6502885040725
"76",3,555.22,23.4262057643925,23.2148875078353,22.4974049515346,20.520660073672,96.6322613791614,95.7605811246978,92.8009912272666
"77",3,555.22,23.4262057643925,23.2147407948561,22.5928940399376,20.520660073672,96.6322613791614,95.7599759389031,93.1948803035523
"78",3,555.22,23.4262057643925,23.2144258311057,22.22007742425,20.520660073672,96.6322613791614,95.7586767246911,91.6570250906361
